	Genes
GO:0051117	ATOX1,SLN,ATP6V1G1,ATP6V1G1,WFS1,UBE4B,ABCA1,EGFR,ESR1,ATP1B1,ATP1B1,ATP1B1,ATP1B1,ATP1B1,ALDOB,LCK,PGR,AR,RALA,RALB,SRC,ATP1B2,ATP1B2,ATP1B2,EZR,ANK1,RAB3A,RAB4A,FBL,FBL,S100A1,HRC,DNAJB1,PTPN3,PLN,RDX,ATP6V1E1,PEX19,TRPC1,TRPC1,PSEN1,ATXN3,ATXN3,ATP1B3,ATP1B3,ATP1B3,ATP1B3,ATP1B3,NR1H2,SNU13,SNU13,FXYD7,GABARAPL2,RAC1,ANK2,CAV1,CAV1,UBXN1,UBXN1,PPP3CA,PDE4D,SNTA1,PKD2,TAF9,TAF9,NKAIN1,TOR1AIP1,TMTC4,SLC26A9,SLC26A9,PEX26,SYVN1,SYVN1,BRSK2,DNAJC10,PELP1,TOR1AIP2,TOR1AIP2,SVIP,METTL21A,METTL21A,METTL21A,METTL21A,NCSTN,UFD1,ATP6V0A1,ATP6V0A1,NKD2,ATP6V1G3,ATP6V1G3,BBC3,ADCY10,SLC2A13,SELENOS,DERL1,DERL1,DERL1,CHMP4A,VCPKMT,ATP6V0A4,ATP6V0A4,SDF2L1,TMEM106B,ZNHIT6,ZNHIT6,PIH1D1,NUFIP1,NUFIP1,USP25,ATP5IF1,ATP5IF1,TRPC5,NSFL1C,TRPC6,RUVBL2,RUVBL1,NOP58,NOP58,SNX10,CLPP,PDE4D,ATP5IF1,TCIRG1,ATP6V0A4,ATP6V0A2,ATP6V0A1,PEX26
GO:0051119	SLC2A7,SLC45A3,SLC50A1,SLC2A11,SLC50A1
GO:0051120	ALOX15,ALOXE3,ALOXE3,ALOXE3,ALOXE3
GO:0051122	ALOX15B,ALOX12B,GSTP1,GSTM1,ALOX15,ALOX12,GSTM2,ALOXE3,ALOXE3,ALOX12B,ALOX12,ALOX15B,ALOX15,ALOX5,ALOXE3
GO:0051123	TBP,TAF1,GTF2A2,GTF2A2,GTF2B,GTF2B,GTF2B,GTF2A2,TAF11L4,TAF11L13,LINC02218,TAF11L3,TAF11L7,TAF1,TAF11L11,TAF11,TAF11L12,TAF7L,TAF11L14,TAF6L,TAF12,TAF9,TAF11L9,TAF7,GTF2B,DR1,TAF1L,,TAF6
GO:0051124	LRP4,APP
GO:0051125	VIL1,VIL1,VIL1,WASHC5
GO:0051126	CORO1A,ARPIN,ARPIN
GO:0051127	GSN,FMN1,WHAMM,MAGEL2,SCIN
GO:0051128	COL5A1,STK38L
GO:0051131	PFDN6,PSMG1,PSMG1,APCS,HSP90AA1,HSP90AB1,HSPA1A,HSPD1,CLU,HSPA4,CCT2,PTGES3,TMEM35A,TMEM35A,TMEM35A,TMEM35A,BBS12,BBS10,PSMG2,PSMG2,HOPX,PSMG3,PSMG3,THEG,NDUFAF1,PTGES3,TMEM35A,LONP1,BBS10,MKKS,PTGES3L,PFDN6,BBS12
GO:0051134	CD300A
GO:0051135	IL12A,IL12B,IL12B,IL23R,HSPH1,IL23A,IL23A
GO:0051136	PRDM1,ZNF683
GO:0051138	AP3B1,AP3D1,TGFBR2,ZBTB16
GO:0051139	SLC11A1,SLC11A1,SLC11A1
GO:0051141	ZBTB7B
GO:0051142	IL12B,IL18,RASAL3,IL23A
GO:0051145	TBX3,FGF10,TBX18,CTNNB1,WNT4,ACVR1,MEF2C,FOXF1,TBX2,NFATC4,MYOCD,GATA6,MRTFA,HEY2,MRTFB,TMEM204,MRTFA,MYOCD
GO:0051146	CHUK,SPAG9,KRAS,IGF2,RB1,CDH2,IGFBP5,AKT1,CASP3,CASP7,MTPN,MAPK14,MTLN,POPDC2,BVES,POPDC3
GO:0051147	IGF2,CDK9,CAMK1,SUPT6H,MEGF10,IGF2
GO:0051148	IGF2,PTBP1,BMPR1A,ZBED6,ID2,BMPR2,SMAD1,TCF23
GO:0051149	MYOD1,MAPK12,MDM2,CAMK1,MAPK11,MAPK14,SETD3,RBM4
GO:0051150	SRF,BMP4,FGFR2,MYOCD
GO:0051151	EREG,ANKRD17,MECP2,FOXO4,RBPMS2,RBPMS2,MED28,PRDM6,RBPMS2
GO:0051152	PIAS1,OLFM2,SMARCD3,MYOCD,SIRT1
GO:0051153	HDAC9,HDAC9
GO:0051154	MSX1,YBX1,EZH2
GO:0051155	NRG1,TRIM32,MORF4L2,SHH,NEK5,HOPX,MESP1
GO:0051156	GPI,G6PD,G6PD,HK1,GCK,GCK,HK2,HK3,HKDC1,HK2,HK3,G6PC1,G6PC3,HK1,G6PC2,HKDC1,GCK,GPI
GO:0051160	SORD
GO:0051164	SORD
GO:0051168	NEMF,HNRNPA1,ATXN1,AKAP13,RITA1,LZTS2,LSG1,EIF4ENIF1,MALT1,RITA1
GO:0051170	HNRNPA1,PRKAG1,HTATIP2,BACH2,HTATIP2
GO:0051173	TNF,IFNG
GO:0051177	HORMAD1,HORMAD2,REC8,SGO2,SGO1
GO:0051180	APOA1,GC,AFM,AFM,TTPA,TTPA,AFM
GO:0051204	COX18,MAIP1
GO:0051205	GRIN3B,EGFR,RTP1,RTP2,REEP1,RTP4,OXA1L,RTP3,RTP1,RTP5,RTP2,COX18
GO:0051208	CASQ2,CASQ2,HSP90B1,CALR,ATP7B,PSEN1
GO:0051209	CCL21,TRPA1,TRPM2,TRPM2,LCK,PTPRC,FGF2,DRD2,PLCG2,RYR1,RYR1,RYR1,F2R,HTR2A,HTR2A,HTR2C,CCR7,DDIT3,HTR2B,HTR2B,HTR2B,HTR2B,XCR1,XCL1,FKBP1B,PKD2,PKD2,ITPR2,ITPR1,RASA3,CHERP,MCOLN2,TRPV1,TPCN2,MCOLN3,RYR2,RYR2,RYR2,ERO1A,CCL19,MCOLN1,IBTK,TPCN1,HTR2C,ITPR1,ITPR3,RYR2,RYR1,RYR3,PKD2,HTR2A,HTR2B,TRPM2,ITPR2
GO:0051213	KDM4E,UTY,KDM6B,KDM6A,PHF2,PTGS1,KDM5A,KDM5C,JMJD1C,ALKBH6,ASPHD1,RSBN1,KDM4D,ASPHD2,OGFOD2,RSBN1L,OGFOD3,KDM3B,ALKBH7,KDM5D,KDM5B,KDM3A
GO:0051216	MATN3,HOXA3,HYAL3,CNMD,TIMP1,COL2A1,TYMS,EDN1,ESRRA,BMP3,COL11A2,HOXB3,CD44,BMP7,BMP5,BMP6,ITGB8,MAPK3,HOXD3,BMP8B,SOX5,SOX6,CHI3L1,WNT5A,SOX9,LUM,PRRX1,EVC,PITX1,PKD1,ATP7A,ZBTB16,DLX2,HYAL1,HYAL2,NOG,TRIP11,SMAD1,HIF1A,HES5,TAPT1,SNORC,CHRDL2,CREB3L2,BMP8A,SULF2,SULF1,DDRGK1,IL17F,SMAD5,MKKS,GHRL,GDF2,SATB2,COL11A2
GO:0051219	MEN1,CBX4,MID1,TOX3,URI1,PLAT,PLAT,PLAT,PLAT,PLAT,PLAT,PLAT,PLAT,PLAT,PLAT,PLAT,RB1,LYN,SAG,EPB41,IGF2R,SRC,PRKCSH,YWHAB,SFN,ARR3,SNCA,MTOR,PAFAH1B1,YWHAE,PIN1,PKD2,DPYS,RRAGA,APTX,GPRIN1,LRP11,PHF6,TRPV1,UBASH3B,PIH1D1,TBK1,MID2,THRAP3,TBL2
GO:0051220	LATS1,FLNA,YWHAB,DBN1,GET4,DZIP1
GO:0051222	TNF,SRC,PRKCZ,CHP1
GO:0051223	DNAJA1,RAB8A,RAB11A,GAPVD1,SCFD1,SLC7A11,SELENOK
GO:0051224	WWP2,SNX3,PPM1F,NDFIP1,NDFIP2,SNX12
GO:0051225	HDAC3,NCOR1,HAUS5,HAUS5,TNKS,TUBB,RCC1,RPS3,CSNK1D,NEK2,GOLGA2,HAUS3,HAUS3,HAUS6,HAUS6,NEK7,HAUS1,HAUS1,CEP63,HAUS7,HAUS7,HAUS8,HAUS8,TUBB1,HAUS4,HAUS4,NEK6,HAUS2,HAUS2,STARD9,INO80,HAUS4,GOLGA8H,GOLGA8CP,GOLGA2P5,GOLGA8J,G3V2T6,STARD9,HAUS1,GOLGA6B,TUBGCP4,HAUS2,HAUS7,GOLGA8DP,TUBGCP3,GOLGA8F,GOLGA6D,GOLGA8IP,SAC3D1,HAUS3,CSNK1D,HAUS5,MAPRE2,GOLGA8A,MAPRE1,GOLGA6A,GOLGA8M,GOLGA8Q,GOLGA6C,GOLGA8R,HAUS8,KASH5,GOLGA8O,TUBGCP5,GOLGA8T,GOLGA8N,TUBGCP6,TUBGCP2,GOLGA8K,MAPRE3,GOLGA2,GOLGA8S,GOLGA8B
GO:0051228	SPAST,VCP
GO:0051233	CCDC69,APP,PLK1,PLK1,GEM,CDC42,CENPE,UNC119,KIF14,MAP9,RIF1,CENPV,ARL8A,KIF20B,PKP4,CDC6,RACGAP1,ARL8B,AURKC,CTDP1,MAPRE1,CENPV,MAPRE2,AURKB,CDCA8,AURKA,AURKC,MAPRE3,UNC119
GO:0051238	S100A7
GO:0051246	ROCK2,LDLR,APOE,GHRHR,CUL4A
GO:0051247	KLF4,WFS1,GBA,APP,APP,CHRNA7,CHRNA7,MAPK8,MTPN,MAP2K5,MAPK7,KLF2
GO:0051248	LDLR,HSP90AB1,LILRB2
GO:0051249	LCK
GO:0051250	AXL,TYRO3,MERTK
GO:0051251	CLEC7A,CLEC7A
GO:0051252	RASA1,NOVA2,NOVA2,PCBP4,PCBP2,IGF2BP1,IGF2BP2,IGF2BP3,PCBP1,PCBP3,NOVA1
GO:0051255	CCDC69,LZTS2
GO:0051256	KIF4A,KIF23,KIF4B,AURKB,AURKB,RACGAP1,MAP10,AURKC,MAP10,PRC1,KIF23
GO:0051257	MLH1,INCENP
GO:0051258	CASQ2,CASQ2,CHMP2A,CHMP2A,FGA,FGB,FGG,NEFL,MAPT,CASQ1,GPX4,CHMP4A,CHMP4A,ARL6,CHMP4B,MID1IP1,CHMP3,FGA
GO:0051259	DNM1L,OPA1,NOL3,CLDN1,SLC9A1,ADCY8,BLM,ZC3H12A,ZC3H12A,HGSNAT,STING1,HSCB,MCU,CHP1,WDCP,ZNHIT6,STOML2,BOK
GO:0051260	OTOL1,VSTM5,RS1,CHMP2A,GLRA3,POLQ,LETM1,BCL10,C9,C9,PRNP,ALAD,PRF1,KCNA2,KCNA6,KCNA3,KCNA4,KCNA5,PRPH2,FUS,RBMX,ADCY8,KCNC1,BLM,GSDMD,ROM1,KCNC4,KCNA1,TP53BP1,TNFAIP1,KCNC3,MPP2,KCTD2,KCNB1,ELAVL1,KCNA10,KCTD19,KCTD21,BEND3,RNF213,RNF213,KCTD16,KCTD11,ATL3,JMJD6,JMJD6,KCTD18,KCNV1,TRIM72,KCTD8,KCTD1,KCTD9,ARC,CEP57,CALHM1,RNF135,KCNRG,KCTD17,AQP11,AQP11,AQP11,KCTD6,ATL2,KCNG3,SHKBP1,PNPT1,KCNG4,KCNV2,PDCD6IP,KCTD4,ATL1,KCTD13,KCNB2,NINJ1,NACC2,TIFA,KCTD12,KCNS1,KCTD7,KCNC2,ALS2,KCNA7,KCTD15,PRMT1,MICU1,KCTD14,KCNS3,TRMT61B,TMEM120A,CARD11,CARD11,NLRP1,NLRP1,EHD4,CARD9,IKZF4,KCTD10,KCNF1,EHD1,ECT2,NLRC4,PRMT8,KCND1,KCTD5,EHD3,KCND2,SPAST,UPB1,KCNG1,KCNG2,KCND3,PRND,KCNS2,PYCARD,G3BP2,ZBTB1,KCTD3,RNF112,ATL1,ATL2,ATL3
GO:0051261	VPS4B
GO:0051262	TP73,NUDT21,HLA-DRB1,TP53,MS4A1,MS4A1,SHMT2,SNCA,KCNC1,STK4,STK3,PKD2,KCNC3,OXA1L,OXA1L,CPSF6,TRPM1,HOMER1,CPSF7,TRPM7,TRPM6,TP63,TRPM3,CUTC
GO:0051264	PNPLA3
GO:0051265	PNPLA3
GO:0051267	PIGG,PIGG
GO:0051270	ARAP1
GO:0051271	PKHD1,ACTN1,CD9,SP100,CDKN1B,TGFBR3
GO:0051272	ACTN4,ACTN4,LYN,ETS1,VEGFA,VEGFA,STMN1,TGFBR1,RPS19,BCL6,ADAM17,PDPN
GO:0051276	PTTG1,MYC,YY1,LIG4,GEM,CDCA8,CENPW,CENPT,ZNF830,PELO,ITPA,PTTG3P,PTTG2
GO:0051279	DIAPH1,LYN,LYN,CYBA,PTPN6,CORO1A,ANK2,PRKCE,TRDN,PTK2B,PRKD1,ATG5,A0A0J9YYD9,UBASH3B,CASQ2,LIME1,A0A087WT57,V9GYV3,CASQ1
GO:0051280	NTSR1,FKBP1A,FKBP1B
GO:0051281	CXCL11,PDPK1,ABL1,F2,F2,CXCL10,THY1,CD19,CD19,PLCG1,CAPN3,DRD1,DRD1,F2R,SRI,NTSR1,CASQ1,IL13,APLNR,SNCA,BDKRB1,XCL1,TRPC1,CX3CL1,CX3CL1,CXCL9,BAX,AKAP6,NPSR1,CEMIP,F2RL3,GPER1,LACRT,THY1,NPSR1
GO:0051282	SLC25A23
GO:0051283	ANXA6
GO:0051284	FKBP1B,MTLN,RYR2,RYR2,MTLN
GO:0051286	EZR,RDX,RAB8B,SLC32A1
GO:0051287	GAPDHS,PHGDH,IDH3B,UGDH,NDUFS2,IDH1,LDHA,ALDH1A1,CYB5R3,GAPDH,ALDH2,ADH4,DLD,PARP1,HPGD,HPGD,GPD1,ME2,AHCY,ALDH1B1,HIBADH,MDH1,ME1,IDH2,NDUFV1,IDH3A,IDH3G,CTBP2,HSD11B2,SORD,AOX1,CTBP1,NNT,ME3,GLYR1,GPD1L,BDH2,GRHPR,NUDT6,NNT
GO:0051289	ACACB,HCN1,TRPA1,TRPM2,ALDH1A2,GLS,HPRT1,ALDOA,SOD2,TK1,RYR1,MIP,CTH,SHMT1,SHMT2,AQP2,ALDH1A3,TDO2,TDO2,ALDH9A1,VASP,AQP5,AQP5,AQP4,B2M,KCNJ2,MAT1A,SSBP1,CRYZ,GOLGA2,ACACA,ACACA,PKD2,KCNJ12,GNMT,RYR3,SYCP1,CRTC2,CRTC3,CRTC1,CBR4,TRPV1,APPL2,TRPM4,TRPM4,APIP,GBP5,AQP10,HSD17B10,MCOLN1,OSBPL2,ACOT13,ACOT13,TRPV5,THG1L,PKD2L1,UPB1,EVL,KIF25,CBY1,SAMHD1,SAMHD1,SAMHD1,USP16,SHMT2,SHMT1,GNMT
GO:0051290	NUDT21,KRT1,KRT10,RRM1,RRM2,PKD1,GRIN1,GRIN2B,PKD2,CPSF6,CBR4,CPSF7,HSD17B8,FARSB,FARSA
GO:0051291	TMEM120B,SYT1,PRPH2,MAT2A,ROM1,CALHM3,CALHM1,KCNC2,TMEM120A
GO:0051292	TPR,NUP153,NUP153,NUP98,NUP107,NUP93,NUP93,TMEM170A,AHCTF1,NUP205,NDC1,RTN4
GO:0051293	OOEP,CFL1,NLRP5,DYNC1H1,ZBED3,TLE6,DYNC1H1
GO:0051294	MAP4,MAP4,CLASP1,CLASP1,CLASP1,SPAG5,KIF25,LLGL2,LLGL1
GO:0051295	MYH9,SPIRE1,SPIRE2,FMN2,SPIRE1,SPIRE2
GO:0051296	MOS
GO:0051298	NDC80,ARHGEF10,CCP110,CCP110,CCP110,CCP110,ROCK2,CEP152,CDK2,BRCA2,PKD2,STIL,STIL,SASS6,BRSK1,USP33,NDE1,SAC3D1,CKAP5,CHORDC1,STIL
GO:0051299	NEK2,CNTROB,CNTROB
GO:0051301	SYCE3,SAC3D1,CENPX,HEPACAM2,DCDC1,KIF2A,CDC7,WASL,UBE2C,NDC80,AURKA,CETN3,BIRC5,ZW10,OIP5,EPB41L2,RGS14,PRC1,ZNF207,BUB1,BUB3,ENSA,DYRK3,RAD21,ZNRD2,EVI5,CCNT1,BUB1B,CCNT2,CLASP2,RAB11FIP3,PRPF40A,TACC1,KATNA1,CDC123,CCNK,RNF8,RECQL5,TPPP,KLHL18,CDK14,HAUS5,CCNB2,ZWINT,TNKS,SMC2,LATS1,PTTG1,CHEK2,CCNE2,NR3C1,GNAI2,RB1,CDK1,TUBB,GNAI3,CLTA,EPB41,RALA,RALB,CDK4,TPR,CCNB1,ZNF16,RCC1,LIG1,CCNA2,CCNO,RPS3,CCND1,CCNE1,CDK2,MAP4,CCND2,CCND3,WEE1,CDC25A,CDC25B,CDC25C,CKS2,PPP1CC,CCNF,CETN2,NCAPD3,BRCC3,CSNK1A1,CENPF,LIG3,LIG4,CDK7,KNTC1,DYNLT3,NEK2,NEK3,NEK4,CCNG1,KIF11,HMGA2,IST1,IST1,IST1,TERF1,ARPP19,BCAR1,ANAPC15,CKS1B,PPP1CA,PPP1CB,ARF6,RAN,GNAI1,DYNLT1,UBE2I,TUBA1B,CCNA1,RAE1,GPSM2,TXNL4A,CDK3,CDK6,CDK5,CLTC,HNRNPU,PRKCE,CENPE,CENPC,NSUN2,CETN1,CDC20,MAD2L1,ITGB3BP,CKAP5,DCTN1,DYNC1H1,BECN1,NEDD9,SMC1A,NUMA1,NCAPH,ABRAXAS2,NCAPD2,KIF14,SYCP1,MAPRE2,MAPRE1,PKN2,CCNG2,UBE2S,PDS5A,ERCC6L,EML3,PLK5,USP39,KLHL22,CDCA8,SGO2,CENPW,SGO1,FIGN,SPOUT1,E4F1,PPP2R2D,HAUS3,CDCA2,SPECC1L,CCSAP,SDE2,REEP3,MIS18BP1,PMF1,LLGL2,PSRC1,BORA,SYCE2,DCLRE1A,STOX1,TUBA1A,MAEA,CHMP1B,MICAL3,POGZ,CLASP1,HAUS6,WAPL,CNTRL,CENPV,USP37,CUZD1,ZC3HC1,NCAPG2,ANKLE2,KIF18B,PHF13,MISP,TEX14,BRSK2,SKA3,SIRT2,SMC5,DIS3L2,BOD1L2,CDK20,SYCP3,SYCE1,SPART,SPICE1,CENPS,STAG2,KIF2B,ANKRD53,SPC24,CCNY,TENT4B,PIK3C3,NUP43,NUP37,KNL1,NEDD1,CDC26,MPLKIP,NEK9,CABLES1,PARD3B,PPP1R1C,SKA2,STAG1,CCNB3,AHCTF1,USP9X,TTC28,SKA1,ARL8A,CENPT,ENTR1,HAUS1,CCDC124,ANAPC16,SPDL1,SEH1L,CHFR,CDCA5,MASTL,SENP5,BOD1,NSL1,ZFYVE19,LMLN,MARK4,NSMCE2,CEP63,ZNF830,NEK1,KIF20B,SPAG5,HMCN1,SETDB2,CDCA3,KIF2C,RBBP8,CDC6,TSG101,CIB1,HAUS7,VRK1,NCAPG,TUBA1C,PELO,ANAPC13,PIMREG,HAUS8,MCMBP,FSD1,CABLES2,KATNB1,TIPIN,KIFC1,CINP,SYCP2,PARD6G,PARD6B,NUF2,LRRCC1,MIS12,USP44,ANAPC1,KIF13A,CDT1,TRIOBP,DSN1,FAM83D,HAUS4,REEP4,NRDE2,ZWILCH,ACTR8,SPC25,EML4,CENPJ,NEK6,CHMP1A,PARD6A,KMT5A,BIRC6,LATS2,HELLS,PDS5B,SMC4,ARL8B,INTS13,HAUS2,BABAM1,NDE1,BABAM2,ANAPC11,MIS18A,RCC2,MAP10,KLHL9,KLHL42,KLHL13,MAD2L2,KLHL21,FBXL7,ANAPC5,ANAPC4,ANAPC2,FBXO5,INO80,TPX2,FZR1,ANAPC10,VPS4A,CDC14A,TIMELESS,CEP164,MAPRE3,AURKC,SMC3,RUVBL1,NUDC,KNSTRN,CTDP1,CD2AP,USP16,TACC3,MAD1L1,DYNC1LI1,MAU2,SPART,CDC23,CDC27,CDC16,ANAPC7,SKA1
GO:0051302	OOEP,DLL1,RBL1,NLRP5,RACK1,RBL2,EFHC1,KIF18B,CIB1,FSD1,PLK3,TLE6
GO:0051303	NDE1,NDE1,NDEL1
GO:0051304	RECQL5,TTK,TOP3A,SMARCAD1
GO:0051306	TEX14,DIS3L2,TEX14,NCAPH2
GO:0051307	ESPL1
GO:0051308	M1AP,M1AP
GO:0051309	NCAPH2
GO:0051310	MEIOC,NDC80,NDC80,CENPF,GEM,CENPE,CENPE,CENPE,CENPE,KIF22,KIF22,CENPQ,SPICE1,KIF2B,TRAPPC12,KIF2C,FAM83D,CENPF,INCENP,SPICE1
GO:0051311	SEPTIN1
GO:0051315	NDC80,NDC80,CENPE,RMDN1,SEH1L,CHAMP1,KIF2C,MIS12,CDT1,MAD1L1,CENPC,NUF2,NDC80,CHAMP1
GO:0051321	MEIOSIN,ZW10,XRCC2,BUB3,NBN,FKBP6,REC8,H2AX,CDK2,NEK2,PPP2CA,RAD51,TOP3A,DMC1,SMC1A,NUMA1,MCMDC2,FBXO43,UTP14C,ZNF318,WBP2NL,PIWIL3,PIWIL4,REC114,STRA8,HORMAD1,SIRT2,H1-8,PLD6,STAG2,HORMAD2,BOLL,SMC1B,MNS1,EXD1,PSMA8,PIWIL2,CCNB3,RSPH1,RAD54L,RAD51AP1,PIWIL1,ZFP42,SLC26A8,RBBP8,TDRD1,YTHDC2,SUN2,DUSP13,EXO1,AURKC,SMC3,OSGIN2,RBM7,SPIN1,STK35,TUBGCP2,FAM9A,RPA1,TUBGCP6,FAM9C,PKMYT1,FAM9B,TUBGCP3,TUBGCP5,TUBGCP4,STRA8,SYCP3,PDIK1L
GO:0051341	ECSIT
GO:0051343	CALM1,CALM2,CALM3,GNAT1,RACK1
GO:0051344	AIP,GNAT1,MAPK7,SLC39A14,RGN,EGLN1
GO:0051345	APOA1,FABP1,GM2A,WRN,TMEM106B
GO:0051346	SERPINA5,NOS1,LEPR,PRKCZ,ATP5IF1,ATP5IF1,CAMK2A
GO:0051349	FXN,FXN,FTMT
GO:0051350	PHPT1,PHPT1
GO:0051351	XRCC4,NHEJ1,MID1IP1,RIPK3,XRCC4
GO:0051353	CCS,ABL1,ABL2,ATP7A,NOD2,RIPK3
GO:0051354	HP,SLC4A1,GZMA,MT3,OXA1L,HDAC6,GZMA
GO:0051355	POU4F1
GO:0051365	JUN,PCK1,SLC38A3
GO:0051371	MYPN,MYPN,NRAP,PALLD,TTN,PKD2L1,SYNPO2,PDLIM1,PDLIM7,PKD2,PDLIM3,LDB3,PDLIM2,PDLIM5,PRICKLE4,PKD2L1,PDLIM4
GO:0051373	TCAP,ACTN2,MYOZ1,MYOZ1,MYOZ3,MYOZ2
GO:0051377	PIGN,PIGO,PIGO,PIGF,PIGN
GO:0051378	HTR2A,HTR2A,HTR2A,HTR2A,HTR2A,HTR2C,HTR2C,HTR2C,HTR2C,HTR2C,HTR1E,HTR1F,HTR2B,HTR2B,HTR2B,HTR2B,HTR2B,HTR2B,HTR2B,HTR2B,HTR2B,HTR2B,HTR3A,HTR1A,HTR1D,HTR1E,HTR5A,HTR1B,HTR1F,SLC6A4,HTR4
GO:0051379	ADRA2A,ADRA2A,ADRA2B,ADRA2C,DRD4,RNLS,ADRA2C,A0A3B3IT50,ADRB3,ADRA2B,ADRA2A
GO:0051380	ADRB2,ADRA2A,ADRB3,DRD4,ADRB2,A0A3B3IT50
GO:0051382	CENPX,CENPA,CENPF,CENPE,CENPC,CENPW,POGZ,CENPS,CENPT,CENPN,CENPK,MIS12,CENPH,DLGAP5,CENPW,CENPC,MIS12
GO:0051383	NDC80,SMC2,CDT1,CENPH,SMC4,NUF2
GO:0051384	CTSV,KRAS,OXT,TNF,APOA2,BGLAP,S100B,TYMS,ALPL,IL6,BCHE,HMGB1,SPARC,BCL2,HSPD1,GHR,SCGB1A1,ANXA3,ALAD,CPN1,AREG,PFKFB1,GOT1,TAT,IGFBP2,IL1RN,SDC1,PAM,AGXT,MDK,BMP6,IL10,DUSP1,ALDH3A1,CALCR,ADM,PTGS2,AGL,CASP3,HNMT,PDX1,AIF1,UCN,UCP3,WNT7B,RHOA,HSD11B2,GHRHR,PAPPA,ADAM9,ADIPOQ,CDO1,PPARGC1B,TPH2,PDCD7,PTPRU,BAD,TRIM63,ACSBG1,ABCA3,IL22,GPR83
GO:0051385	KRAS,SRC,HTR1B,CCN2
GO:0051386	ZDHHC17,DOK5
GO:0051387	SPRY2,SPRY1,AGT,AGTR2
GO:0051388	PPP2R5B,TMEM108,CYFIP1,WASF1,CYFIP2
GO:0051391	NAT10
GO:0051393	XIRP2,RARA,KCNA5,ADORA2A,PPARG,PDLIM4,CACNA1D,CACNA1C,DAG1,LRRC10,MAGI1,KCNN2,PKD2L1,MYOT,SYNPO2
GO:0051394	CAV3
GO:0051400	BCL2A1,BAK1,BCL2L2,BOK
GO:0051401	SMTNL1
GO:0051402	CIT,TNFRSF21,AIFM1,GBA,GAPDH,TP53,APP,RB1,POLB,GPX1,NGFR,BCL2,HSPA5,ERBB3,CASP3,PSEN1,LIG4,ATN1,CASP7,BID,MAX,XIAP,CDK5,BAX,BCL2L1,BNIP3,NAE1,POU4F3,SDIM1,USP53,SIAH1,OXR1,NCSTN,PIGT,SCN2A,NLRP1,TP63,TRPC5,BOK,FAM162A,TNFRSF21,DIABLO,CDK5
GO:0051403	MAP2K7,IKBKB,MAPK13,MAP3K13,MAP3K7,AGT,CRYAB,MAPK3,MAPK1,MAPK8,MAP2K6,MAP2K6,MAPK11,MAP3K5,CCM2,MAP3K20,TAOK2,MAP2K7
GO:0051409	ADH5,GCLC,GCLM,DUSP6
GO:0051410	MTARC1,MTARC2
GO:0051412	FOS,CRH,TH,NEFL,CALM1,CALM3,FOSL1,TRH,CCND1,MAOB,AVPR1A,CDKN1A,STAR,FOSB,NTRK3,AANAT,UCN3,HSD3B2,HSD3B1
GO:0051413	GLB1
GO:0051414	SLIT3,SLIT2,CAD,IGFBP7
GO:0051415	MZT1
GO:0051418	TPPP
GO:0051424	CRHBP,CRHBP,CRHR1,CRHBP
GO:0051425	APP,INSR,NUP62
GO:0051427	NPPA,NPPA,FABP4,NPPB,NPPC,NPPC,NPPA,GPHA2,NPPB
GO:0051428	JAK2,PTH,PTH,VIP,FYN,CCK,PTHLH,ADCYAP1,ADCYAP1,PTPN11,ADCYAP1,LEP,VIP,GHRH,PTHLH
GO:0051429	UCN3,UCN2,UCN2,UCN3
GO:0051430	CRH,UCN,GNAO1,GNAS
GO:0051431	CRH,UCN,UCN3,UCN2
GO:0051433	DNM1L
GO:0051434	IRGM,BCL2,BCL2,RACK1,BAX,BAX,BAX,BCL2L1,MCL1,MCL1
GO:0051438	FEM1A,FEM1B,BAG5
GO:0051443	AXIN1,RPS2,BMI1,MAGEA2,PLK1,UBE2N,UBE2L3,PIN1,ARRDC4,FBXW7,ARRDC3,TRIB3,PINK1,TOPORS,MAGEC2,STUB1,DCUN1D1,DCUN1D2,DCUN1D3,DCUN1D5,DCUN1D4
GO:0051444	SMAD7,ABL1,ABL1,ABL1,PSEN1,LIMK1,DTX3L,PARK7,FBXO5,BAG5
GO:0051445	METTL3,ASPM,SPATA22
GO:0051447	NPR2,PRKACB,NPPC,DUSP1
GO:0051450	IGF1,GPX1,HGF,ATOH8
GO:0051451	ITGB1BP1,THBS4,ROCK1,SIX1,PLEKHO1,NET1,MEGF10,SMO,SIX4
GO:0051452	GPR89A,TTPA,GPR89B,GPR89A
GO:0051453	CA2,ATP5F1B,SLC9A1,SLC9A1,SLC4A8,SLC4A8,SLC4A8,SLC9B1,TM9SF4,SLC9A6,HVCN1,CHP1,CHP1,SLC26A6,SLC4A4,SLC4A4,SLC4A4,SLC4A4,SLC4A3,SLC4A5,SLC4A7,SLC9A9,SLC9C2,CA2,SLC9A7,SLC9A3,CA7,SLC4A1,SLC4A8,SLC9A4,SLC4A4,SLC9A5,SLC9C1,CLN3,SLC4A10,SLC9A6,SLC9A2,SLC9A1,SLC9A8,SLC4A2,SLC4A9
GO:0051454	CFTR,SLC26A3,SLC26A6,NOX1
GO:0051455	CENPC
GO:0051457	SUPT7L,PML,ARL2,SKP1,HNRNPU,NR5A1,MORC3,MORC3,TAF3,TAF8,CHCHD10,BBS4,TOPORS,CIZ1,ARL2BP,ARL2BP
GO:0051458	CRHR1
GO:0051459	CRHBP
